Units,scenario,service,group,subsector,technology,year,value,region
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2085,28.03543672089108,North Slope Borough
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2085,38.271927764651544,Northwest Arctic Borough
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2090,31.482436720891076,North Slope Borough
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2090,41.71892776465154,Northwest Arctic Borough
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2095,35.30813672089107,North Slope Borough
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2095,45.54462776465154,Northwest Arctic Borough
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2100,39.97273672089107,North Slope Borough
1975$/GJ,LowC,resid heating modern,d1,refined liquids,fuel furnace,2100,50.20922776465154,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,1975,1.7686667208910762,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,1975,12.005157764651543,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,1990,3.5859667208910766,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,1990,13.822457764651542,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2005,3.8450267208910764,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2005,14.081517764651542,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2010,6.970236720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2010,17.20672776465154,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2015,7.980436720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2015,18.216927764651544,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2020,7.861136720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2020,18.09762776465154,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2025,7.935736720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2025,18.17222776465154,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2030,7.924736720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2030,18.161227764651542,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2035,7.807836720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2035,18.04432776465154,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2040,7.751636720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2040,17.988127764651544,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2045,7.831536720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2045,18.068027764651543,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2050,7.880736720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2050,18.117227764651542,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2055,7.791936720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2055,18.028427764651543,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2060,7.803936720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2060,18.04042776465154,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2065,7.802736720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2065,18.039227764651542,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2070,7.8631367208910765,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2070,18.099627764651544,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2075,7.864836720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2075,18.101327764651543,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2080,7.805636720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2080,18.042127764651543,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2085,7.697136720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2085,17.93362776465154,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2090,7.553436720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2090,17.789927764651544,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2095,7.372336720891076,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2095,17.608827764651544,Northwest Arctic Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2100,7.142536720891077,North Slope Borough
1975$/GJ,Ref,resid heating modern,d1,refined liquids,fuel furnace,2100,17.379027764651543,Northwest Arctic Borough
