# internal.gains.scalar = exogenous scalar * degree.days / exogenous degree day norm
region,gcam.consumer,nodeInput,building.node.input,thermal.building.service.input,internal.gains.scalar
UT,resid_d5,resid,resid_building,resid heating TradBio_d5,-1442
UT,resid_d6,resid,resid_building,resid heating TradBio_d6,-1442
UT,resid_d7,resid,resid_building,resid heating TradBio_d7,-1442
UT,resid_d8,resid,resid_building,resid heating TradBio_d8,-1442
UT,resid_d9,resid,resid_building,resid heating TradBio_d9,-1442
UT,resid_d10,resid,resid_building,resid heating TradBio_d10,-1442
VA,resid_d1,resid,resid_building,resid cooling modern_d1,399
VA,resid_d2,resid,resid_building,resid cooling modern_d2,399
VA,resid_d3,resid,resid_building,resid cooling modern_d3,399
VA,resid_d4,resid,resid_building,resid cooling modern_d4,399
VA,resid_d5,resid,resid_building,resid cooling modern_d5,399
VA,resid_d6,resid,resid_building,resid cooling modern_d6,399
VA,resid_d7,resid,resid_building,resid cooling modern_d7,399
VA,resid_d8,resid,resid_building,resid cooling modern_d8,399
VA,resid_d9,resid,resid_building,resid cooling modern_d9,399
VA,resid_d10,resid,resid_building,resid cooling modern_d10,399
VA,resid_d1,resid,resid_building,resid heating coal_d1,-745
VA,resid_d2,resid,resid_building,resid heating coal_d2,-745
VA,resid_d3,resid,resid_building,resid heating coal_d3,-745
VA,resid_d4,resid,resid_building,resid heating coal_d4,-745
VA,resid_d5,resid,resid_building,resid heating coal_d5,-745
VA,resid_d6,resid,resid_building,resid heating coal_d6,-745
VA,resid_d7,resid,resid_building,resid heating coal_d7,-745
VA,resid_d8,resid,resid_building,resid heating coal_d8,-745
VA,resid_d9,resid,resid_building,resid heating coal_d9,-745
VA,resid_d10,resid,resid_building,resid heating coal_d10,-745
VA,resid_d1,resid,resid_building,resid heating modern_d1,-745
VA,resid_d2,resid,resid_building,resid heating modern_d2,-745
VA,resid_d3,resid,resid_building,resid heating modern_d3,-745
VA,resid_d4,resid,resid_building,resid heating modern_d4,-745
VA,resid_d5,resid,resid_building,resid heating modern_d5,-745
VA,resid_d6,resid,resid_building,resid heating modern_d6,-745
VA,resid_d7,resid,resid_building,resid heating modern_d7,-745
VA,resid_d8,resid,resid_building,resid heating modern_d8,-745
VA,resid_d9,resid,resid_building,resid heating modern_d9,-745
VA,resid_d10,resid,resid_building,resid heating modern_d10,-745
VA,resid_d1,resid,resid_building,resid heating TradBio_d1,-745
VA,resid_d2,resid,resid_building,resid heating TradBio_d2,-745
VA,resid_d3,resid,resid_building,resid heating TradBio_d3,-745
VA,resid_d4,resid,resid_building,resid heating TradBio_d4,-745
VA,resid_d5,resid,resid_building,resid heating TradBio_d5,-745
VA,resid_d6,resid,resid_building,resid heating TradBio_d6,-745
VA,resid_d7,resid,resid_building,resid heating TradBio_d7,-745
VA,resid_d8,resid,resid_building,resid heating TradBio_d8,-745
VA,resid_d9,resid,resid_building,resid heating TradBio_d9,-745
VA,resid_d10,resid,resid_building,resid heating TradBio_d10,-745
VT,resid_d1,resid,resid_building,resid cooling modern_d1,83
VT,resid_d2,resid,resid_building,resid cooling modern_d2,83
VT,resid_d3,resid,resid_building,resid cooling modern_d3,83
VT,resid_d4,resid,resid_building,resid cooling modern_d4,83
VT,resid_d5,resid,resid_building,resid cooling modern_d5,83
VT,resid_d6,resid,resid_building,resid cooling modern_d6,83
VT,resid_d7,resid,resid_building,resid cooling modern_d7,83
VT,resid_d8,resid,resid_building,resid cooling modern_d8,83
VT,resid_d9,resid,resid_building,resid cooling modern_d9,83
VT,resid_d10,resid,resid_building,resid cooling modern_d10,83
VT,resid_d1,resid,resid_building,resid heating coal_d1,-1646
VT,resid_d2,resid,resid_building,resid heating coal_d2,-1646
VT,resid_d3,resid,resid_building,resid heating coal_d3,-1646
VT,resid_d4,resid,resid_building,resid heating coal_d4,-1646
VT,resid_d5,resid,resid_building,resid heating coal_d5,-1646
VT,resid_d6,resid,resid_building,resid heating coal_d6,-1646
VT,resid_d7,resid,resid_building,resid heating coal_d7,-1646
VT,resid_d8,resid,resid_building,resid heating coal_d8,-1646
VT,resid_d9,resid,resid_building,resid heating coal_d9,-1646
VT,resid_d10,resid,resid_building,resid heating coal_d10,-1646
VT,resid_d1,resid,resid_building,resid heating modern_d1,-1646
VT,resid_d2,resid,resid_building,resid heating modern_d2,-1646
VT,resid_d3,resid,resid_building,resid heating modern_d3,-1646
VT,resid_d4,resid,resid_building,resid heating modern_d4,-1646
VT,resid_d5,resid,resid_building,resid heating modern_d5,-1646
VT,resid_d6,resid,resid_building,resid heating modern_d6,-1646
VT,resid_d7,resid,resid_building,resid heating modern_d7,-1646
VT,resid_d8,resid,resid_building,resid heating modern_d8,-1646
VT,resid_d9,resid,resid_building,resid heating modern_d9,-1646
VT,resid_d10,resid,resid_building,resid heating modern_d10,-1646
VT,resid_d1,resid,resid_building,resid heating TradBio_d1,-1646
VT,resid_d2,resid,resid_building,resid heating TradBio_d2,-1646
VT,resid_d3,resid,resid_building,resid heating TradBio_d3,-1646
VT,resid_d4,resid,resid_building,resid heating TradBio_d4,-1646
VT,resid_d5,resid,resid_building,resid heating TradBio_d5,-1646
VT,resid_d6,resid,resid_building,resid heating TradBio_d6,-1646
VT,resid_d7,resid,resid_building,resid heating TradBio_d7,-1646
VT,resid_d8,resid,resid_building,resid heating TradBio_d8,-1646
VT,resid_d9,resid,resid_building,resid heating TradBio_d9,-1646
VT,resid_d10,resid,resid_building,resid heating TradBio_d10,-1646
WA,resid_d1,resid,resid_building,resid cooling modern_d1,91
WA,resid_d2,resid,resid_building,resid cooling modern_d2,91
WA,resid_d3,resid,resid_building,resid cooling modern_d3,91
WA,resid_d4,resid,resid_building,resid cooling modern_d4,91
WA,resid_d5,resid,resid_building,resid cooling modern_d5,91
WA,resid_d6,resid,resid_building,resid cooling modern_d6,91
WA,resid_d7,resid,resid_building,resid cooling modern_d7,91
WA,resid_d8,resid,resid_building,resid cooling modern_d8,91
WA,resid_d9,resid,resid_building,resid cooling modern_d9,91
WA,resid_d10,resid,resid_building,resid cooling modern_d10,91
WA,resid_d1,resid,resid_building,resid heating coal_d1,-1000
WA,resid_d2,resid,resid_building,resid heating coal_d2,-1000
WA,resid_d3,resid,resid_building,resid heating coal_d3,-1000
WA,resid_d4,resid,resid_building,resid heating coal_d4,-1000
WA,resid_d5,resid,resid_building,resid heating coal_d5,-1000
WA,resid_d6,resid,resid_building,resid heating coal_d6,-1000
WA,resid_d7,resid,resid_building,resid heating coal_d7,-1000
WA,resid_d8,resid,resid_building,resid heating coal_d8,-1000
WA,resid_d9,resid,resid_building,resid heating coal_d9,-1000
WA,resid_d10,resid,resid_building,resid heating coal_d10,-1000
WA,resid_d1,resid,resid_building,resid heating modern_d1,-1000
WA,resid_d2,resid,resid_building,resid heating modern_d2,-1000
WA,resid_d3,resid,resid_building,resid heating modern_d3,-1000
WA,resid_d4,resid,resid_building,resid heating modern_d4,-1000
WA,resid_d5,resid,resid_building,resid heating modern_d5,-1000
WA,resid_d6,resid,resid_building,resid heating modern_d6,-1000
WA,resid_d7,resid,resid_building,resid heating modern_d7,-1000
WA,resid_d8,resid,resid_building,resid heating modern_d8,-1000
WA,resid_d9,resid,resid_building,resid heating modern_d9,-1000
WA,resid_d10,resid,resid_building,resid heating modern_d10,-1000
WA,resid_d1,resid,resid_building,resid heating TradBio_d1,-1000
WA,resid_d2,resid,resid_building,resid heating TradBio_d2,-1000
WA,resid_d3,resid,resid_building,resid heating TradBio_d3,-1000
WA,resid_d4,resid,resid_building,resid heating TradBio_d4,-1000
WA,resid_d5,resid,resid_building,resid heating TradBio_d5,-1000
WA,resid_d6,resid,resid_building,resid heating TradBio_d6,-1000
WA,resid_d7,resid,resid_building,resid heating TradBio_d7,-1000
WA,resid_d8,resid,resid_building,resid heating TradBio_d8,-1000
WA,resid_d9,resid,resid_building,resid heating TradBio_d9,-1000
WA,resid_d10,resid,resid_building,resid heating TradBio_d10,-1000
WI,resid_d1,resid,resid_building,resid cooling modern_d1,173
WI,resid_d2,resid,resid_building,resid cooling modern_d2,173
WI,resid_d3,resid,resid_building,resid cooling modern_d3,173
WI,resid_d4,resid,resid_building,resid cooling modern_d4,173
WI,resid_d5,resid,resid_building,resid cooling modern_d5,173
WI,resid_d6,resid,resid_building,resid cooling modern_d6,173
WI,resid_d7,resid,resid_building,resid cooling modern_d7,173
WI,resid_d8,resid,resid_building,resid cooling modern_d8,173
WI,resid_d9,resid,resid_building,resid cooling modern_d9,173
WI,resid_d10,resid,resid_building,resid cooling modern_d10,173
WI,resid_d1,resid,resid_building,resid heating coal_d1,-1524
WI,resid_d2,resid,resid_building,resid heating coal_d2,-1524
WI,resid_d3,resid,resid_building,resid heating coal_d3,-1524
WI,resid_d4,resid,resid_building,resid heating coal_d4,-1524
WI,resid_d5,resid,resid_building,resid heating coal_d5,-1524
WI,resid_d6,resid,resid_building,resid heating coal_d6,-1524
WI,resid_d7,resid,resid_building,resid heating coal_d7,-1524
WI,resid_d8,resid,resid_building,resid heating coal_d8,-1524
WI,resid_d9,resid,resid_building,resid heating coal_d9,-1524
WI,resid_d10,resid,resid_building,resid heating coal_d10,-1524
WI,resid_d1,resid,resid_building,resid heating modern_d1,-1524
WI,resid_d2,resid,resid_building,resid heating modern_d2,-1524
WI,resid_d3,resid,resid_building,resid heating modern_d3,-1524
WI,resid_d4,resid,resid_building,resid heating modern_d4,-1524
WI,resid_d5,resid,resid_building,resid heating modern_d5,-1524
WI,resid_d6,resid,resid_building,resid heating modern_d6,-1524
WI,resid_d7,resid,resid_building,resid heating modern_d7,-1524
WI,resid_d8,resid,resid_building,resid heating modern_d8,-1524
WI,resid_d9,resid,resid_building,resid heating modern_d9,-1524
WI,resid_d10,resid,resid_building,resid heating modern_d10,-1524
WI,resid_d1,resid,resid_building,resid heating TradBio_d1,-1524
WI,resid_d2,resid,resid_building,resid heating TradBio_d2,-1524
WI,resid_d3,resid,resid_building,resid heating TradBio_d3,-1524
WI,resid_d4,resid,resid_building,resid heating TradBio_d4,-1524
WI,resid_d5,resid,resid_building,resid heating TradBio_d5,-1524
WI,resid_d6,resid,resid_building,resid heating TradBio_d6,-1524
WI,resid_d7,resid,resid_building,resid heating TradBio_d7,-1524
WI,resid_d8,resid,resid_building,resid heating TradBio_d8,-1524
WI,resid_d9,resid,resid_building,resid heating TradBio_d9,-1524
WI,resid_d10,resid,resid_building,resid heating TradBio_d10,-1524
WV,resid_d1,resid,resid_building,resid cooling modern_d1,246
WV,resid_d2,resid,resid_building,resid cooling modern_d2,246
WV,resid_d3,resid,resid_building,resid cooling modern_d3,246
WV,resid_d4,resid,resid_building,resid cooling modern_d4,246
WV,resid_d5,resid,resid_building,resid cooling modern_d5,246
WV,resid_d6,resid,resid_building,resid cooling modern_d6,246
WV,resid_d7,resid,resid_building,resid cooling modern_d7,246
WV,resid_d8,resid,resid_building,resid cooling modern_d8,246
WV,resid_d9,resid,resid_building,resid cooling modern_d9,246
WV,resid_d10,resid,resid_building,resid cooling modern_d10,246
WV,resid_d1,resid,resid_building,resid heating coal_d1,-999
WV,resid_d2,resid,resid_building,resid heating coal_d2,-999
WV,resid_d3,resid,resid_building,resid heating coal_d3,-999
WV,resid_d4,resid,resid_building,resid heating coal_d4,-999
WV,resid_d5,resid,resid_building,resid heating coal_d5,-999
WV,resid_d6,resid,resid_building,resid heating coal_d6,-999
WV,resid_d7,resid,resid_building,resid heating coal_d7,-999
WV,resid_d8,resid,resid_building,resid heating coal_d8,-999
WV,resid_d9,resid,resid_building,resid heating coal_d9,-999
WV,resid_d10,resid,resid_building,resid heating coal_d10,-999
WV,resid_d1,resid,resid_building,resid heating modern_d1,-999
WV,resid_d2,resid,resid_building,resid heating modern_d2,-999
WV,resid_d3,resid,resid_building,resid heating modern_d3,-999
WV,resid_d4,resid,resid_building,resid heating modern_d4,-999
WV,resid_d5,resid,resid_building,resid heating modern_d5,-999
WV,resid_d6,resid,resid_building,resid heating modern_d6,-999
WV,resid_d7,resid,resid_building,resid heating modern_d7,-999
WV,resid_d8,resid,resid_building,resid heating modern_d8,-999
WV,resid_d9,resid,resid_building,resid heating modern_d9,-999
WV,resid_d10,resid,resid_building,resid heating modern_d10,-999
WV,resid_d1,resid,resid_building,resid heating TradBio_d1,-999
WV,resid_d2,resid,resid_building,resid heating TradBio_d2,-999
WV,resid_d3,resid,resid_building,resid heating TradBio_d3,-999
WV,resid_d4,resid,resid_building,resid heating TradBio_d4,-999
WV,resid_d5,resid,resid_building,resid heating TradBio_d5,-999
WV,resid_d6,resid,resid_building,resid heating TradBio_d6,-999
WV,resid_d7,resid,resid_building,resid heating TradBio_d7,-999
WV,resid_d8,resid,resid_building,resid heating TradBio_d8,-999
WV,resid_d9,resid,resid_building,resid heating TradBio_d9,-999
WV,resid_d10,resid,resid_building,resid heating TradBio_d10,-999
WY,resid_d1,resid,resid_building,resid cooling modern_d1,82
WY,resid_d2,resid,resid_building,resid cooling modern_d2,82
WY,resid_d3,resid,resid_building,resid cooling modern_d3,82
WY,resid_d4,resid,resid_building,resid cooling modern_d4,82
WY,resid_d5,resid,resid_building,resid cooling modern_d5,82
WY,resid_d6,resid,resid_building,resid cooling modern_d6,82
WY,resid_d7,resid,resid_building,resid cooling modern_d7,82
WY,resid_d8,resid,resid_building,resid cooling modern_d8,82
WY,resid_d9,resid,resid_building,resid cooling modern_d9,82
WY,resid_d10,resid,resid_building,resid cooling modern_d10,82
WY,resid_d1,resid,resid_building,resid heating coal_d1,-1668
WY,resid_d2,resid,resid_building,resid heating coal_d2,-1668
WY,resid_d3,resid,resid_building,resid heating coal_d3,-1668
WY,resid_d4,resid,resid_building,resid heating coal_d4,-1668
WY,resid_d5,resid,resid_building,resid heating coal_d5,-1668
WY,resid_d6,resid,resid_building,resid heating coal_d6,-1668
WY,resid_d7,resid,resid_building,resid heating coal_d7,-1668
WY,resid_d8,resid,resid_building,resid heating coal_d8,-1668
WY,resid_d9,resid,resid_building,resid heating coal_d9,-1668
WY,resid_d10,resid,resid_building,resid heating coal_d10,-1668
WY,resid_d1,resid,resid_building,resid heating modern_d1,-1668
WY,resid_d2,resid,resid_building,resid heating modern_d2,-1668
WY,resid_d3,resid,resid_building,resid heating modern_d3,-1668
WY,resid_d4,resid,resid_building,resid heating modern_d4,-1668
WY,resid_d5,resid,resid_building,resid heating modern_d5,-1668
WY,resid_d6,resid,resid_building,resid heating modern_d6,-1668
WY,resid_d7,resid,resid_building,resid heating modern_d7,-1668
WY,resid_d8,resid,resid_building,resid heating modern_d8,-1668
WY,resid_d9,resid,resid_building,resid heating modern_d9,-1668
WY,resid_d10,resid,resid_building,resid heating modern_d10,-1668
WY,resid_d1,resid,resid_building,resid heating TradBio_d1,-1668
WY,resid_d2,resid,resid_building,resid heating TradBio_d2,-1668
WY,resid_d3,resid,resid_building,resid heating TradBio_d3,-1668
WY,resid_d4,resid,resid_building,resid heating TradBio_d4,-1668
WY,resid_d5,resid,resid_building,resid heating TradBio_d5,-1668
WY,resid_d6,resid,resid_building,resid heating TradBio_d6,-1668
WY,resid_d7,resid,resid_building,resid heating TradBio_d7,-1668
WY,resid_d8,resid,resid_building,resid heating TradBio_d8,-1668
WY,resid_d9,resid,resid_building,resid heating TradBio_d9,-1668
WY,resid_d10,resid,resid_building,resid heating TradBio_d10,-1668
AK,comm,comm,comm_building,comm cooling,10
AK,comm,comm,comm_building,comm heating,-2188
AL,comm,comm,comm_building,comm cooling,645
AL,comm,comm,comm_building,comm heating,-485
AR,comm,comm,comm_building,comm cooling,642
AR,comm,comm,comm_building,comm heating,-622
AZ,comm,comm,comm_building,comm cooling,835
AZ,comm,comm,comm_building,comm heating,-428
CA,comm,comm,comm_building,comm cooling,265
CA,comm,comm,comm_building,comm heating,-483
CO,comm,comm,comm_building,comm cooling,123
CO,comm,comm,comm_building,comm heating,-1451
CT,comm,comm,comm_building,comm cooling,169
CT,comm,comm,comm_building,comm heating,-907
DC,comm,comm,comm_building,comm cooling,474
DC,comm,comm,comm_building,comm heating,-767
DE,comm,comm,comm_building,comm cooling,319
DE,comm,comm,comm_building,comm heating,-825
FL,comm,comm,comm_building,comm cooling,986
FL,comm,comm,comm_building,comm heating,0
GA,comm,comm,comm_building,comm cooling,592
GA,comm,comm,comm_building,comm heating,-497
HI,comm,comm,comm_building,comm cooling,94
HI,comm,comm,comm_building,comm heating,0
IA,comm,comm,comm_building,comm cooling,279
IA,comm,comm,comm_building,comm heating,-1344
ID,comm,comm,comm_building,comm cooling,145
ID,comm,comm,comm_building,comm heating,-1426
IL,comm,comm,comm_building,comm cooling,299
IL,comm,comm,comm_building,comm heating,-1200
IN,comm,comm,comm_building,comm cooling,307
IN,comm,comm,comm_building,comm heating,-1083
KS,comm,comm,comm_building,comm cooling,486
KS,comm,comm,comm_building,comm heating,-971
KY,comm,comm,comm_building,comm cooling,375
KY,comm,comm,comm_building,comm heating,-872
LA,comm,comm,comm_building,comm cooling,762
LA,comm,comm,comm_building,comm heating,-281
MA,comm,comm,comm_building,comm cooling,156
MA,comm,comm,comm_building,comm heating,-1015
MD,comm,comm,comm_building,comm cooling,355
MD,comm,comm,comm_building,comm heating,-806
ME,comm,comm,comm_building,comm cooling,82
ME,comm,comm,comm_building,comm heating,-1449
MI,comm,comm,comm_building,comm cooling,192
MI,comm,comm,comm_building,comm heating,-1327
MN,comm,comm,comm_building,comm cooling,177
MN,comm,comm,comm_building,comm heating,-1639
MO,comm,comm,comm_building,comm cooling,449
MO,comm,comm,comm_building,comm heating,-939
MS,comm,comm,comm_building,comm cooling,630
MS,comm,comm,comm_building,comm heating,-414
MT,comm,comm,comm_building,comm cooling,89
MT,comm,comm,comm_building,comm heating,-1669
NC,comm,comm,comm_building,comm cooling,446
NC,comm,comm,comm_building,comm heating,-624
ND,comm,comm,comm_building,comm cooling,135
ND,comm,comm,comm_building,comm heating,-1861
NE,comm,comm,comm_building,comm cooling,333
NE,comm,comm,comm_building,comm heating,-1280
NH,comm,comm,comm_building,comm cooling,122
NH,comm,comm,comm_building,comm heating,-1303
NJ,comm,comm,comm_building,comm cooling,303
NJ,comm,comm,comm_building,comm heating,-950
NM,comm,comm,comm_building,comm cooling,254
NM,comm,comm,comm_building,comm heating,-995
NV,comm,comm,comm_building,comm cooling,556
NV,comm,comm,comm_building,comm heating,-795
NY,comm,comm,comm_building,comm cooling,236
NY,comm,comm,comm_building,comm heating,-1104
OH,comm,comm,comm_building,comm cooling,230
OH,comm,comm,comm_building,comm heating,-1134
OK,comm,comm,comm_building,comm cooling,655
OK,comm,comm,comm_building,comm heating,-686
OR,comm,comm,comm_building,comm cooling,98
OR,comm,comm,comm_building,comm heating,-1051
PA,comm,comm,comm_building,comm cooling,231
PA,comm,comm,comm_building,comm heating,-1109
RI,comm,comm,comm_building,comm cooling,168
RI,comm,comm,comm_building,comm heating,-942
SC,comm,comm,comm_building,comm cooling,564
SC,comm,comm,comm_building,comm heating,-463
SD,comm,comm,comm_building,comm cooling,223
SD,comm,comm,comm_building,comm heating,-1550
TN,comm,comm,comm_building,comm cooling,460
TN,comm,comm,comm_building,comm heating,-739
TX,comm,comm,comm_building,comm cooling,853
TX,comm,comm,comm_building,comm heating,-375
UT,comm,comm,comm_building,comm cooling,135
UT,comm,comm,comm_building,comm heating,-1442
VA,comm,comm,comm_building,comm cooling,399
VA,comm,comm,comm_building,comm heating,-745
VT,comm,comm,comm_building,comm cooling,83
VT,comm,comm,comm_building,comm heating,-1646
WA,comm,comm,comm_building,comm cooling,91
WA,comm,comm,comm_building,comm heating,-1000
WI,comm,comm,comm_building,comm cooling,173
WI,comm,comm,comm_building,comm heating,-1524
WV,comm,comm,comm_building,comm cooling,246
WV,comm,comm,comm_building,comm heating,-999
WY,comm,comm,comm_building,comm cooling,82
WY,comm,comm,comm_building,comm heating,-1668
