Source: State of Alaska Geoportal - https://gis.data.alaska.gov/maps/e08c3faedf7842b382f415511402d9d1,,,,,,,,,,
X,Y,OBJECTID,CommunityName,EntityName,ReportingSeason,ReportingDate,ReportingPeriod,ReportingYear,HFRetailGal,AsOfDate
-149.1907959,64.34350586,174,Anderson,Nenana Heating,Summer,2013/07/15 09:00:00+00,July,2013,4.06,2019/02/06 09:00:00+00
-157.4235229,70.4821167,175,Atqasuk,North Slope Borough,Summer,2013/07/15 09:00:00+00,July,2013,1.4,2019/02/06 09:00:00+00
-145.7601929,60.54412842,176,Cordova,Hovers Mover,Summer,2013/07/15 09:00:00+00,July,2013,4.12,2019/02/06 09:00:00+00
-133.151001,55.47607422,177,Craig,Petro Marine,Summer,2013/07/15 09:00:00+00,July,2013,3.8,2019/02/06 09:00:00+00
-141.2075806,64.78887939,178,Eagle,Telegraph Hill Services,Summer,2013/07/15 09:00:00+00,July,2013,4.75,2019/02/06 09:00:00+00
-163.0366821,64.54248047,179,Golovin,Golovin Public Utilities,Summer,2013/07/15 09:00:00+00,July,2013,6,2019/02/06 09:00:00+00
-161.5822754,59.11828613,180,Goodnews Bay,Mumtram Pikkai Village Corporation,Summer,2013/07/15 09:00:00+00,July,2013,5.49,2019/02/06 09:00:00+00
-160.0656128,62.90649414,181,Grayling,HYL Grayling Fuel Company,Summer,2013/07/15 09:00:00+00,July,2013,5,2019/02/06 09:00:00+00
-135.7390747,58.41333008,182,Gustavus,Gustavus Dray ,Summer,2013/07/15 09:00:00+00,July,2013,5.08,2019/02/06 09:00:00+00
-149.0057983,63.8704834,183,Healy,Fisher Fuel,Summer,2013/07/15 09:00:00+00,July,2013,4.06,2019/02/06 09:00:00+00
-159.7717896,62.19848633,184,Holy Cross,Holy Cross Oil Company,Summer,2013/07/15 09:00:00+00,July,2013,7.15,2019/02/06 09:00:00+00
-151.5319824,59.64727783,185,Homer,Home Run Oil,Summer,2013/07/15 09:00:00+00,July,2013,3.97,2019/02/06 09:00:00+00
-135.4456787,58.10968018,186,Hoonah,Hoonah Trading,Summer,2013/07/15 09:00:00+00,July,2013,4.69,2019/02/06 09:00:00+00
-156.3947144,65.7019043,187,Huslia,Huslia Gas and Oil,Summer,2013/07/15 09:00:00+00,July,2013,7,2019/02/06 09:00:00+00
-133.9448242,56.9744873,188,Kake,Kake Tribal Fuel,Summer,2013/07/15 09:00:00+00,July,2013,5.85,2019/02/06 09:00:00+00
-143.612793,70.12670898,189,Kaktovik,Kaktovik Inupiat Corporation,Summer,2013/07/15 09:00:00+00,July,2013,2.5,2019/02/06 09:00:00+00
-158.7249146,64.32647705,190,Kaltag,Kaltag Cooperative,Summer,2013/07/15 09:00:00+00,July,2013,5.74,2019/02/06 09:00:00+00
-162.3112793,55.05950928,191,King Cove,Peter Pan Seafood,Summer,2013/07/15 09:00:00+00,July,2013,4.12,2019/02/06 09:00:00+00
-152.3973999,57.79309082,192,Kodiak,Petro Marine,Summer,2013/07/15 09:00:00+00,July,2013,4.12,2019/02/06 09:00:00+00
-154.7492065,59.44012451,193,Kokhanok,Kokhanok Tribal Council,Summer,2013/07/15 09:00:00+00,July,2013,8.21,2019/02/06 09:00:00+00
-163.5565186,63.03308105,194,Kotlik,Kotlik Yupik Enterprises,Summer,2013/07/15 09:00:00+00,July,2013,6.1,2019/02/06 09:00:00+00
-161.1647949,64.9307251,195,Koyuk,Koyuk Native Corporation,Summer,2013/07/15 09:00:00+00,July,2013,5.5,2019/02/06 09:00:00+00
-141.2075806,64.78887939,196,Eagle,Telegraph Hill Services,Winter,2012/01/15 09:00:00+00,Jan,2012,4.75,2019/02/06 09:00:00+00
-163.0366821,64.54248047,197,Golovin,Golovin Public Utilities,Winter,2012/01/15 09:00:00+00,Jan,2012,5,2019/02/06 09:00:00+00
-161.5822754,59.11828613,198,Goodnews Bay,Mumtram Pikkai Village Corporation,Winter,2012/01/15 09:00:00+00,Jan,2012,5.31,2019/02/06 09:00:00+00
-160.0656128,62.90649414,199,Grayling,HYL Grayling Fuel Company,Winter,2012/01/15 09:00:00+00,Jan,2012,5,2019/02/06 09:00:00+00
-135.7390747,58.41333008,200,Gustavus,Gustavus Dray ,Winter,2012/01/15 09:00:00+00,Jan,2012,4.85,2019/02/06 09:00:00+00
-149.0057983,63.8704834,201,Healy,Fisher Fuel,Winter,2012/01/15 09:00:00+00,Jan,2012,4.24,2019/02/06 09:00:00+00
-159.7717896,62.19848633,202,Holy Cross,Holy Cross Oil Company,Winter,2012/01/15 09:00:00+00,Jan,2012,6.87,2019/02/06 09:00:00+00
-151.5319824,59.64727783,203,Homer,Home Run Oil,Winter,2012/01/15 09:00:00+00,Jan,2012,3.83,2019/02/06 09:00:00+00
-135.4456787,58.10968018,204,Hoonah,Hoonah Trading ,Winter,2012/01/15 09:00:00+00,Jan,2012,4.5,2019/02/06 09:00:00+00
-156.3947144,65.7019043,205,Huslia,Huslia Gas and Oil,Winter,2012/01/15 09:00:00+00,Jan,2012,6,2019/02/06 09:00:00+00
-133.9448242,56.9744873,206,Kake,Kake Tribal Fuel,Winter,2012/01/15 09:00:00+00,Jan,2012,5.48,2019/02/06 09:00:00+00
-143.612793,70.12670898,207,Kaktovik,Kaktovik Inupiat Corporation,Winter,2012/01/15 09:00:00+00,Jan,2012,2.6,2019/02/06 09:00:00+00
-158.7249146,64.32647705,208,Kaltag,Kaltag Cooperative,Winter,2012/01/15 09:00:00+00,Jan,2012,5.75,2019/02/06 09:00:00+00
-162.3112793,55.05950928,209,King Cove,Peter Pan Seafood,Winter,2012/01/15 09:00:00+00,Jan,2012,5.3,2019/02/06 09:00:00+00
-152.3973999,57.79309082,210,Kodiak,Petro Marine,Winter,2012/01/15 09:00:00+00,Jan,2012,4.02,2019/02/06 09:00:00+00
-154.7492065,59.44012451,211,Kokhanok,Kokhanok Tribal Council,Winter,2012/01/15 09:00:00+00,Jan,2012,7.86,2019/02/06 09:00:00+00
-163.5565186,63.03308105,212,Kotlik,Kotlik Yupik Enterprises,Winter,2012/01/15 09:00:00+00,Jan,2012,6.65,2019/02/06 09:00:00+00
-161.1647949,64.9307251,213,Koyuk,Koyuk Native Corporation,Winter,2012/01/15 09:00:00+00,Jan,2012,6.5,2019/02/06 09:00:00+00
-163.1575928,59.8770752,214,Kwigillingok,KWIK Marina Inc.,Winter,2012/01/15 09:00:00+00,Jan,2012,6.45,2019/02/06 09:00:00+00
-162.0881958,61.88153076,215,Marshall,Maserculiq Inc.,Winter,2012/01/15 09:00:00+00,Jan,2012,6.47,2019/02/06 09:00:00+00
-149.3482056,65.15228271,216,Minto,North Fork Store,Winter,2012/01/15 09:00:00+00,Jan,2012,5.05,2019/02/06 09:00:00+00
-161.2017822,56.00128174,217,Nelson Lagoon,Nelson Lagoon Enterprises,Winter,2012/01/15 09:00:00+00,Jan,2012,5.98,2019/02/06 09:00:00+00
-149.0906982,64.56268311,218,Nenana,Nenana Heating,Winter,2012/01/15 09:00:00+00,Jan,2012,4.12,2019/02/06 09:00:00+00
-157.3112793,59.45147705,219,New Stuyahok,New Stuyahok Village Corporation,Winter,2012/01/15 09:00:00+00,Jan,2012,6.55,2019/02/06 09:00:00+00
-152.3973999,57.79309082,220,Kodiak,Petro Marine,Winter,2016/01/15 09:00:00+00,Jan,2016,2.72,2019/02/06 09:00:00+00
-158.7249146,64.32647705,221,Kaltag,Kaltag Cooperative,Summer,2014/07/15 09:00:00+00,July,2014,5.75,2019/02/06 09:00:00+00
-163.1575928,59.8770752,222,Kwigillingok,KWIK Marina Inc.,Summer,2013/07/15 09:00:00+00,July,2013,5.95,2019/02/06 09:00:00+00
-161.046814,66.83349609,223,Noorvik,Morris Trading Post,Winter,2012/01/15 09:00:00+00,Jan,2012,5.77,2019/02/06 09:00:00+00
-149.0057983,63.8704834,224,Healy,Fisher Fuel,Summer,2018/07/15 09:00:00+00,July,2018,3,2019/02/06 09:00:00+00
-159.7717896,62.19848633,225,Holy Cross,Holy Cross Oil Company,Summer,2018/07/15 09:00:00+00,July,2018,6.05,2019/02/06 09:00:00+00
-151.5319824,59.64727783,226,Homer,Home Run Oil,Summer,2018/07/15 09:00:00+00,July,2018,3.225,2019/02/06 09:00:00+00
-135.4456787,58.10968018,227,Hoonah,Hoonah Trading,Summer,2018/07/15 09:00:00+00,July,2018,4.1535,2019/02/06 09:00:00+00
-156.3947144,65.7019043,228,Huslia,Huslia Gas and Oil,Summer,2018/07/15 09:00:00+00,July,2018,5.7,2019/02/06 09:00:00+00
-133.9448242,56.9744873,229,Kake,Kake Tribal Fuel,Summer,2018/07/15 09:00:00+00,July,2018,4.326,2019/02/06 09:00:00+00
-143.612793,70.12670898,230,Kaktovik,Kaktovik Inupiat Corporation,Summer,2018/07/15 09:00:00+00,July,2018,2.5,2019/02/06 09:00:00+00
-158.7249146,64.32647705,231,Kaltag,Kaltag Cooperative,Summer,2018/07/15 09:00:00+00,July,2018,4.25,2019/02/06 09:00:00+00
-162.3112793,55.05950928,232,King Cove,Peter Pan Seafood,Summer,2018/07/15 09:00:00+00,July,2018,3.6676,2019/02/06 09:00:00+00
-152.3973999,57.79309082,233,Kodiak,Petro Marine,Summer,2018/07/15 09:00:00+00,July,2018,3.5631,2019/02/06 09:00:00+00
-154.7492065,59.44012451,234,Kokhanok,Kokhanok Tribal Council,Summer,2018/07/15 09:00:00+00,July,2018,,2019/02/06 09:00:00+00
-163.5565186,63.03308105,235,Kotlik,Kotlik Yupik Enterprises,Summer,2018/07/15 09:00:00+00,July,2018,5.768,2019/02/06 09:00:00+00
-161.1647949,64.9307251,236,Koyuk,Koyuk Native Corporation,Summer,2018/07/15 09:00:00+00,July,2018,4.8042,2019/02/06 09:00:00+00
-163.1575928,59.8770752,237,Kwigillingok,KWIK Marina Inc.,Summer,2018/07/15 09:00:00+00,July,2018,4.5,2019/02/06 09:00:00+00
-162.0881958,61.88153076,238,Marshall,Maserculiq Inc.,Summer,2018/07/15 09:00:00+00,July,2018,5.81,2019/02/06 09:00:00+00
-155.5883789,62.95007324,239,McGrath,Northern Petroleum,Summer,2018/07/15 09:00:00+00,July,2018,8.68,2019/02/06 09:00:00+00
-149.3482056,65.15228271,240,Minto,North Fork Store,Summer,2018/07/15 09:00:00+00,July,2018,3.6565,2019/02/06 09:00:00+00
-161.2017822,56.00128174,241,Nelson Lagoon,Nelson Lagoon Enterprises,Summer,2018/07/15 09:00:00+00,July,2018,4.99,2019/02/06 09:00:00+00
-156.8770752,64.74267578,242,Galena,Crowley Marine,Summer,2015/07/15 09:00:00+00,July,2015,6.21,2019/02/06 09:00:00+00
-171.718811,63.7769165,243,Gambell,ANICA (Gambell Native Store),Summer,2015/07/15 09:00:00+00,July,2015,5.41,2019/02/06 09:00:00+00
-145.52771,62.1126709,244,Glennallen,Crowley Fuel,Summer,2015/07/15 09:00:00+00,July,2015,3.24,2019/02/06 09:00:00+00
-166.0963745,61.53088379,245,Hooper Bay,Crowley Marine,Summer,2015/07/15 09:00:00+00,July,2015,6.8,2019/02/06 09:00:00+00
-154.2581787,66.04589844,246,Hughes,City of Hughes,Summer,2015/07/15 09:00:00+00,July,2015,9,2019/02/06 09:00:00+00
-134.4066162,58.29992676,247,Juneau,Delta Western,Summer,2015/07/15 09:00:00+00,July,2015,3.43,2019/02/06 09:00:00+00
-160.4373169,66.9743042,248,Kiana,City of Kiana,Summer,2015/07/15 09:00:00+00,July,2015,5,2019/02/06 09:00:00+00
-162.5930176,66.89672852,249,Kotzebue,Crowley Fuel,Summer,2015/07/15 09:00:00+00,July,2015,6.53,2019/02/06 09:00:00+00
-153.9813843,57.53710938,250,Larsen Bay,City of Larsen Bay,Summer,2015/07/15 09:00:00+00,July,2015,5.26,2019/02/06 09:00:00+00
-155.5883789,62.95007324,251,McGrath,Crowley Fuel,Summer,2015/07/15 09:00:00+00,July,2015,7.64,2019/02/06 09:00:00+00
-163.7261963,62.08947754,252,Mountain Village,Azachorak Fuel,Summer,2015/07/15 09:00:00+00,July,2015,6.55,2019/02/06 09:00:00+00
-154.8574829,59.96789551,253,Nondalton,City of Nondalton,Summer,2015/07/15 09:00:00+00,July,2015,5.09,2019/02/06 09:00:00+00
-158.1052856,64.72351074,254,Nulato,City of Nulato,Summer,2015/07/15 09:00:00+00,July,2015,5.4,2019/02/06 09:00:00+00
-153.2836914,57.21350098,255,Old Harbor,City of Old Harbor,Summer,2015/07/15 09:00:00+00,July,2015,4.69,2019/02/06 09:00:00+00
-155.4888916,64.73931885,256,Ruby,Dineega Fuel Company,Summer,2015/07/15 09:00:00+00,July,2015,5.8,2019/02/06 09:00:00+00
-169.5452881,56.60150146,257,Saint George,Delta Fuel Company,Summer,2015/07/15 09:00:00+00,July,2015,7.35,2019/02/06 09:00:00+00
-170.4840088,63.69311523,258,Savoonga,ANICA (Savoonga Native Store),Summer,2015/07/15 09:00:00+00,July,2015,5.25,2019/02/06 09:00:00+00
-165.5814819,61.84289551,259,Scammon Bay,Askinuk Corporation,Summer,2015/07/15 09:00:00+00,July,2015,6.72,2019/02/06 09:00:00+00
-166.5375977,53.87310791,260,Unalaska,Delta Western,Summer,2015/07/15 09:00:00+00,July,2015,4.16,2019/02/06 09:00:00+00
-160.3156128,61.53833008,261,Upper Kalskag,City of Upper Kalskag,Summer,2015/07/15 09:00:00+00,July,2015,6.25,2019/02/06 09:00:00+00
-165.7734985,54.13427734,262,Akutan,City of Akutan,Winter,2015/01/15 09:00:00+00,Jan,2015,4,2019/02/06 09:00:00+00
-152.7012939,66.55450439,263,Alatna,Alatna Traditional Council,Winter,2015/01/15 09:00:00+00,Jan,2015,7,2019/02/06 09:00:00+00
-134.5808105,57.49969482,264,Angoon,Angoon Oil and Gas,Winter,2015/01/15 09:00:00+00,Jan,2015,5.1,2019/02/06 09:00:00+00
-160.1992798,62.65252686,265,Anvik,Deloyges Inc.,Winter,2015/01/15 09:00:00+00,Jan,2015,6,2019/02/06 09:00:00+00
-145.5355225,68.128479,266,Arctic Village,Arctic Village Traditional Council,Winter,2015/01/15 09:00:00+00,Jan,2015,11,2019/02/06 09:00:00+00
-144.4411011,61.51647949,267,Chitina,Chitina Services,Winter,2013/01/15 09:00:00+00,Jan,2013,4.63,2019/02/06 09:00:00+00
-144.0667114,65.82672119,268,Circle,Central Corner,Winter,2013/01/15 09:00:00+00,Jan,2013,,2019/02/06 09:00:00+00
-158.5479126,58.83447266,269,Clark's Point,City of Clark's Point,Winter,2013/01/15 09:00:00+00,Jan,2013,6,2019/02/06 09:00:00+00
-162.7288208,66.07672119,270,Deering,Deering IRA,Winter,2013/01/15 09:00:00+00,Jan,2013,6.5,2019/02/06 09:00:00+00
-145.7366943,64.04730225,271,Delta Junction,Delta Fuel Company,Winter,2013/01/15 09:00:00+00,Jan,2013,4.19,2019/02/06 09:00:00+00
-158.4630127,59.03948975,272,Dillingham,Delta Western,Winter,2013/01/15 09:00:00+00,Jan,2013,7.04,2019/02/06 09:00:00+00
-164.5297852,62.77709961,273,Emmonak,Emmonak Corp. Tank Farm,Winter,2013/01/15 09:00:00+00,Jan,2013,6.34,2019/02/06 09:00:00+00
-147.7211914,64.83972168,274,Fairbanks,Alaska Petroleum,Winter,2013/01/15 09:00:00+00,Jan,2013,4.12,2019/02/06 09:00:00+00
-156.8770752,64.74267578,275,Galena,Crowley Marine,Winter,2013/01/15 09:00:00+00,Jan,2013,6.03,2019/02/06 09:00:00+00
-171.718811,63.7769165,276,Gambell,ANICA (Gambell Native Store),Winter,2013/01/15 09:00:00+00,Jan,2013,7.01,2019/02/06 09:00:00+00
-145.52771,62.1126709,277,Glennallen,Crowley Fuel,Winter,2013/01/15 09:00:00+00,Jan,2013,4.29,2019/02/06 09:00:00+00
-166.0963745,61.53088379,278,Hooper Bay,Crowley Marine,Winter,2013/01/15 09:00:00+00,Jan,2013,7.09,2019/02/06 09:00:00+00
-154.2581787,66.04589844,279,Hughes,City of Hughes,Winter,2013/01/15 09:00:00+00,Jan,2013,9,2019/02/06 09:00:00+00
-134.4066162,58.29992676,280,Juneau,Delta Western,Winter,2013/01/15 09:00:00+00,Jan,2013,4.27,2019/02/06 09:00:00+00
-160.4373169,66.9743042,281,Kiana,City of Kiana,Winter,2013/01/15 09:00:00+00,Jan,2013,6.5,2019/02/06 09:00:00+00
-162.5930176,66.89672852,282,Kotzebue,Crowley Fuel,Winter,2013/01/15 09:00:00+00,Jan,2013,6.07,2019/02/06 09:00:00+00
-153.9813843,57.53710938,283,Larsen Bay,City of Larsen Bay,Winter,2013/01/15 09:00:00+00,Jan,2013,5.64,2019/02/06 09:00:00+00
-155.5883789,62.95007324,284,McGrath,Crowley Fuel,Winter,2013/01/15 09:00:00+00,Jan,2013,7.26,2019/02/06 09:00:00+00
-163.7261963,62.08947754,285,Mountain Village,Azachorak Fuel,Winter,2013/01/15 09:00:00+00,Jan,2013,7.31,2019/02/06 09:00:00+00
-154.8574829,59.96789551,286,Nondalton,City of Nondalton,Winter,2013/01/15 09:00:00+00,Jan,2013,6.55,2019/02/06 09:00:00+00
-158.1052856,64.72351074,287,Nulato,City of Nulato,Winter,2013/01/15 09:00:00+00,Jan,2013,5.75,2019/02/06 09:00:00+00
-153.2836914,57.21350098,288,Old Harbor,City of Old Harbor,Winter,2013/01/15 09:00:00+00,Jan,2013,6,2019/02/06 09:00:00+00
-155.4888916,64.73931885,289,Ruby,Dineega Fuel Company,Winter,2013/01/15 09:00:00+00,Jan,2013,5.92,2019/02/06 09:00:00+00
-169.5452881,56.60150146,290,Saint George,Delta Fuel Company,Winter,2013/01/15 09:00:00+00,Jan,2013,6.49,2019/02/06 09:00:00+00
-170.4840088,63.69311523,291,Savoonga,ANICA (Savoonga Native Store),Winter,2013/01/15 09:00:00+00,Jan,2013,6.51,2019/02/06 09:00:00+00
-133.151001,55.47607422,292,Craig,Petro Marine,Summer,2010/06/15 09:00:00+00,Jun,2010,3.15,2019/02/06 09:00:00+00
-162.7288208,66.07672119,293,Deering,Deering IRA,Summer,2010/06/15 09:00:00+00,Jun,2010,4.35,2019/02/06 09:00:00+00
-145.7366943,64.04730225,294,Delta Junction,Delta Fuel Company,Summer,2010/06/15 09:00:00+00,Jun,2010,3.1,2019/02/06 09:00:00+00
-158.4630127,59.03948975,295,Dillingham,Delta Western,Summer,2010/06/15 09:00:00+00,Jun,2010,5.67,2019/02/06 09:00:00+00
-141.2075806,64.78887939,296,Eagle,Telegraph Hill Services,Summer,2010/06/15 09:00:00+00,Jun,2010,3.75,2019/02/06 09:00:00+00
-164.5297852,62.77709961,297,Emmonak,Emmonak Corp. Tank Farm,Summer,2010/06/15 09:00:00+00,Jun,2010,5.15,2019/02/06 09:00:00+00
-147.7211914,64.83972168,298,Fairbanks,Alaska Petroleum,Summer,2010/06/15 09:00:00+00,Jun,2010,3.22,2019/02/06 09:00:00+00
-156.8770752,64.74267578,299,Galena,Crowley Marine,Summer,2010/06/15 09:00:00+00,Jun,2010,4.96,2019/02/06 09:00:00+00
-171.718811,63.7769165,300,Gambell,ANICA (Gambell Native Store),Summer,2010/06/15 09:00:00+00,Jun,2010,9.8,2019/02/06 09:00:00+00
-145.52771,62.1126709,301,Glennallen,Crowley Fuel,Summer,2010/06/15 09:00:00+00,Jun,2010,3.36,2019/02/06 09:00:00+00
-166.0963745,61.53088379,302,Hooper Bay,Crowley Marine,Summer,2010/06/15 09:00:00+00,Jun,2010,6.56,2019/02/06 09:00:00+00
-154.2581787,66.04589844,303,Hughes,City of Hughes,Summer,2010/06/15 09:00:00+00,Jun,2010,8.55,2019/02/06 09:00:00+00
-134.4066162,58.29992676,304,Juneau,Delta Western,Summer,2010/06/15 09:00:00+00,Jun,2010,2.97,2019/02/06 09:00:00+00
-160.4373169,66.9743042,305,Kiana,City of Kiana,Summer,2010/06/15 09:00:00+00,Jun,2010,6,2019/02/06 09:00:00+00
-152.3973999,57.79309082,306,Kodiak,Petro Marine,Summer,2010/06/15 09:00:00+00,Jun,2010,3.25,2019/02/06 09:00:00+00
-162.5930176,66.89672852,307,Kotzebue,Crowley Fuel,Summer,2010/06/15 09:00:00+00,Jun,2010,4.64,2019/02/06 09:00:00+00
-153.9813843,57.53710938,308,Larsen Bay,City of Larsen Bay,Summer,2010/06/15 09:00:00+00,Jun,2010,4.66,2019/02/06 09:00:00+00
-155.5883789,62.95007324,309,McGrath,Crowley Fuel,Summer,2010/06/15 09:00:00+00,Jun,2010,6.3,2019/02/06 09:00:00+00
-163.7261963,62.08947754,310,Mountain Village,Azachorak Fuel,Summer,2010/06/15 09:00:00+00,Jun,2010,5.07,2019/02/06 09:00:00+00
-154.8574829,59.96789551,311,Nondalton,City of Nondalton,Summer,2010/06/15 09:00:00+00,Jun,2010,5.7,2019/02/06 09:00:00+00
-158.1052856,64.72351074,312,Nulato,City of Nulato,Summer,2010/06/15 09:00:00+00,Jun,2010,4.5,2019/02/06 09:00:00+00
-153.2836914,57.21350098,313,Old Harbor,City of Old Harbor,Summer,2010/06/15 09:00:00+00,Jun,2010,4.83,2019/02/06 09:00:00+00
-132.9577026,56.81109619,314,Petersburg,Petro Marine,Summer,2010/06/15 09:00:00+00,Jun,2010,3.18,2019/02/06 09:00:00+00
-162.8831177,61.93731689,315,Pilot Station,Pilot Station Native Corporation,Summer,2010/06/15 09:00:00+00,Jun,2010,5.15,2019/02/06 09:00:00+00
-133.6212158,56.35150146,316,Point Baker,Point Baker Trading Post,Summer,2010/06/15 09:00:00+00,Jun,2010,3.95,2019/02/06 09:00:00+00
-161.3234863,61.78387451,317,Russian Mission,Russian Mission Corporation,Winter,2009/02/15 09:00:00+00,Feb,2009,6.15,2019/02/06 09:00:00+00
-162.039917,63.47827148,318,Saint Michael,Saint Michael Fuel Company,Winter,2009/02/15 09:00:00+00,Feb,2009,8.06,2019/02/06 09:00:00+00
-160.4981079,55.34088135,319,Sand Point,TDX Svcs,Winter,2009/02/15 09:00:00+00,Feb,2009,3.62,2019/02/06 09:00:00+00
-151.7185059,59.44067383,320,Seldovia,Seldovia Fuel and Lube,Winter,2009/02/15 09:00:00+00,Feb,2009,4.29,2019/02/06 09:00:00+00
-166.0706787,66.25512695,321,Shishmaref,Shishmaref Native Store,Winter,2009/02/15 09:00:00+00,Feb,2009,7.91,2019/02/06 09:00:00+00
-162.2915039,63.52392578,322,Stebbins,Tapraq Fuel Company,Winter,2009/02/15 09:00:00+00,Feb,2009,7.99,2019/02/06 09:00:00+00
-152.0776978,65.17132568,323,Tanana,Tanacon Fuel,Winter,2009/02/15 09:00:00+00,Feb,2009,5.8,2019/02/06 09:00:00+00
-166.3651123,65.26287842,324,Teller,Teller Native Fuel Business,Winter,2009/02/15 09:00:00+00,Feb,2009,6.95,2019/02/06 09:00:00+00
-132.5228271,55.68548584,325,Thorne Bay,Petro Marine,Winter,2009/02/15 09:00:00+00,Feb,2009,2.75,2019/02/06 09:00:00+00
-160.3787842,59.06048584,326,Togiak,Togiak Natives Limited,Winter,2009/02/15 09:00:00+00,Feb,2009,5.87,2019/02/06 09:00:00+00
-162.6762085,60.34289551,327,Tuntutuliak,Qinarmiut Corporation,Winter,2009/02/15 09:00:00+00,Feb,2009,6.86,2019/02/06 09:00:00+00
-160.7919922,63.87670898,328,Unalakleet,Unalakleet Native Corporation,Winter,2009/02/15 09:00:00+00,Feb,2009,6.81,2019/02/06 09:00:00+00
-168.0911865,65.60913086,329,Wales,Wales Native Store,Winter,2009/02/15 09:00:00+00,Feb,2009,7.98,2019/02/06 09:00:00+00
-163.4104004,64.68127441,330,White Mountain,White Mountain Native Store,Winter,2009/02/15 09:00:00+00,Feb,2009,6.31,2019/02/06 09:00:00+00
-132.383606,56.47052002,331,Wrangell,Wrangell Oil,Winter,2009/02/15 09:00:00+00,Feb,2009,3.18,2019/02/06 09:00:00+00
-144.0667114,65.82672119,332,Circle,Steese,Winter,2008/11/15 09:00:00+00,Nov,2008,3.97,2019/02/06 09:00:00+00
-133.151001,55.47607422,333,Craig,Petro Marine,Winter,2008/11/15 09:00:00+00,Nov,2008,4.29,2019/02/06 09:00:00+00
-141.2075806,64.78887939,334,Eagle,Telegraph Hill Services,Winter,2008/11/15 09:00:00+00,Nov,2008,4.95,2019/02/06 09:00:00+00
-147.7211914,64.83972168,335,Fairbanks,Petro Star - Flint Hill,Winter,2008/11/15 09:00:00+00,Nov,2008,3.28,2019/02/06 09:00:00+00
-145.52771,62.1126709,336,Glennallen,Service Oil and Gas,Winter,2008/11/15 09:00:00+00,Nov,2008,4.12,2019/02/06 09:00:00+00
-152.3973999,57.79309082,337,Kodiak,Thompson Transfer,Winter,2008/11/15 09:00:00+00,Nov,2008,4.71,2019/02/06 09:00:00+00
-132.9577026,56.81109619,338,Petersburg,Petro Marine,Winter,2008/11/15 09:00:00+00,Nov,2008,4.09,2019/02/06 09:00:00+00
-162.8831177,61.93731689,339,Pilot Station,Pilot Station Native Corporation,Winter,2008/11/15 09:00:00+00,Nov,2008,7.42,2019/02/06 09:00:00+00
-133.6212158,56.35150146,340,Point Baker,Point Baker Trading Post,Winter,2008/11/15 09:00:00+00,Nov,2008,8.8,2019/02/06 09:00:00+00
-154.8574829,59.96789551,341,Nondalton,City of Nondalton,Summer,2009/07/15 09:00:00+00,July,2009,5.51,2019/02/06 09:00:00+00
-166.7341919,68.3480835,342,Point Hope,Tigara Corporation,Winter,2008/11/15 09:00:00+00,Nov,2008,1.65,2019/02/06 09:00:00+00
-160.0656128,62.90649414,343,Grayling,HYL Grayling Fuel Company,Summer,2018/07/15 09:00:00+00,July,2018,5.1,2019/02/06 09:00:00+00
-149.0906982,64.56268311,344,Nenana,Nenana Heating,Summer,2018/07/15 09:00:00+00,July,2018,3.614,2019/02/06 09:00:00+00
-161.046814,66.83349609,345,Noorvik,Morris Trading Post,Summer,2018/07/15 09:00:00+00,July,2018,5.6368,2019/02/06 09:00:00+00
-150.9990234,70.21728516,346,Nuiqsut,North Slope Borough,Summer,2018/07/15 09:00:00+00,July,2018,2.3,2019/02/06 09:00:00+00
-162.4573975,60.89727783,347,Nunapitchuk,Nunapitchuk Ltd.,Summer,2018/07/15 09:00:00+00,July,2018,5.51,2019/02/06 09:00:00+00
-152.5039063,57.92327881,348,Ouzinkie,Ouzinkie Native Corporation,Summer,2018/07/15 09:00:00+00,July,2018,3.62663,2019/02/06 09:00:00+00
-136.2296753,57.96069336,349,Pelican,Pelican Fuel,Summer,2018/07/15 09:00:00+00,July,2018,4.1704,2019/02/06 09:00:00+00
-132.9577026,56.81109619,350,Petersburg,Petro Marine,Summer,2018/07/15 09:00:00+00,July,2018,3.604,2019/02/06 09:00:00+00
-152.8834229,57.86669922,351,Port Lions,Kizhuyak Oil Sales,Summer,2018/07/15 09:00:00+00,July,2018,4.3,2019/02/06 09:00:00+00
-157.1704102,61.70269775,352,Sleetmute,Henry Hill Store,Summer,2018/07/15 09:00:00+00,July,2018,5.91,2019/02/06 09:00:00+00
-132.5228271,55.68548584,353,Thorne Bay,Petro Marine,Summer,2018/07/15 09:00:00+00,July,2018,3.6358,2019/02/06 09:00:00+00
-165.1071777,60.52947998,354,Toksook Bay,Nunakauiak Yupik Corporation,Summer,2018/07/15 09:00:00+00,July,2018,5.61,2019/02/06 09:00:00+00
-156.7609863,71.28948975,355,Utqiagvik,Eskimos Inc.,Summer,2018/07/15 09:00:00+00,July,2018,,2019/02/06 09:00:00+00
-146.3551025,61.13031006,356,Valdez,North Pacific,Summer,2018/07/15 09:00:00+00,July,2018,3.38,2019/02/06 09:00:00+00
-160.0322266,70.63848877,357,Wainwright,Olgoonik Corporation,Summer,2018/07/15 09:00:00+00,July,2018,,2019/02/06 09:00:00+00
-132.383606,56.47052002,358,Wrangell,Petro Marine,Summer,2018/07/15 09:00:00+00,July,2018,3.929,2019/02/06 09:00:00+00
